Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6N7CTmbRSNgINwJMRCNLSS,"Alive","Sisar","Allison Hartman",2018-11-23,343088,15,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Etznab",0.687,0.618,0,-5.391,1,0.0253,0.2,0.275,0.0901,0.596,101.995,4
spotify:track:1Q6jAp5FkO6eL2xc97IB1E,"Just Like You - Knight One remix","Solar Nights - The Remixes","Satin Jackets;Knight One",2019-08-09,176273,14,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"ню-диско,французский хаус,фанки-хаус,инди-дэнс","Eskimo Recordings",0.598,0.731,1,-7.224,1,0.105,0.32,0.00113,0.133,0.658,101.035,4
spotify:track:7dCp6hvl656Tue4WA0Vvkh,"Let It Go - Goloka Mix","Electrosensitive (Remastered)","Afterlife;Cathy Battistessa;Goloka",2019-08-02,315194,1,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"лаундж,даунтемпо","Subatomic UK",0.752,0.595,9,-11.094,0,0.0553,0.0128,0.0235,0.152,0.63,119.998,4
spotify:track:3yxN1T2H5qMcBBUTIag8dF,"You Can Never Hurt Me Again - Deejay Jerome Remix","You Can Never Hurt Me Again (Deejay Jerome Remix)","Gary B;Deejay Jerome",2019-07-31,180062,17,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"лаундж","luminous",0.848,0.572,7,-7.923,1,0.0505,0.233,0.153,0.176,0.847,100.005,4
spotify:track:6pTXg388Kr3O82OFGtJYPS,"Little Summer ( Boom Bap ) Bossa - Worldtraveller & Pearldiver Summer Breeze Edit","Little Summer ( Boom Bap ) Bossa","Living Room;Worldtraveller;Pearldiver",2019-08-16,197333,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"lo-fi-хип-хоп,lo-fi,lo-fi-ритмы,джазовые ритмы,lo-fi-хаус","GMM",0.668,0.469,9,-8.034,0,0.101,0.0603,0.871,0.11,0.51,179.96,4
spotify:track:6H1CXsOMedTYFGEMOE1QPl,"Antares","Nocturne","Tekkla",2018-08-16,386111,22,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"лаундж","Tekkla Music",0.802,0.68,7,-8.951,0,0.0573,0.0291,0.894,0.0796,0.534,100.008,4
spotify:track:1Mz7BniVXWXwaif4Dd0D6K,"Love 66","From Kazan With Love","Antenna",2018,500266,31,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"ню-диско","Eskimo Recordings",0.58,0.707,4,-9.539,0,0.0694,0.168,0.889,0.31,0.694,196.021,4
spotify:track:7Dw5vi06uGoNADoQnvhNiv,"Heaven","Heaven","Ash",2018-10-26,302201,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Ash",0.658,0.511,6,-10.138,0,0.0289,0.233,0.847,0.117,0.271,108.941,4
spotify:track:2OqOBZa7eo6XHZaNBApdX9,"Passengers","It All Depends","Roderic;Jacqueline Jones",2018-06-22,408807,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"organic house,даунтемпо","Katermukke",0.709,0.562,6,-11.189,0,0.0586,0.263,0.832,0.0916,0.255,94.001,4
spotify:track:4AyHuAzcc1wlVV3kuLb5uM,"Camomille","Dub kantine EP","Kermesse",2018-08-18,413076,40,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"organic house,даунтемпо,трайбал-хаус","LNDKHN",0.801,0.57,1,-10.988,1,0.0531,0.265,0.872,0.127,0.322,104.008,4
spotify:track:5kDwDPNHMzG4oujPIjyYa8,"Down Down Down - Hubie Davison Remix","50 Songs EP#2","TEE MANGO;Hubie Davison",2019-08-23,404369,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"джаз-хаус,ню-диско,диско-хаус","Millionhands BLK",0.798,0.639,11,-11.854,0,0.115,0.19,0.921,0.126,0.329,126.022,4
spotify:track:4l8NDGgOJw9rkA9vups7hs,"The Devil in Me","Großstadtmärchen 2","Oliver Koletzki;Jan Blomqvist",2013-12-03,208935,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"organic house,минимал-техно,мелодичный хаус,мелодичное техно","Stil Vor Talent Records",0.745,0.581,0,-7.219,0,0.03,0.199,0.0639,0.37,0.346,125.011,4
spotify:track:2995c8VQQhC5JokmJZ9PWs,"Irréversible - Private Agenda Remix","Irréversible (Private Agenda Remix)","Fhin;Chløë Black;Private Agenda",2018-09-28,356000,45,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"французский инди-поп","Delicieuse Records",0.7,0.655,8,-10.985,0,0.047,0.155,0.745,0.075,0.53,90.015,4
spotify:track:472jlCMBluj1vjLdS1kzFn,"Rocket Love","Rocket Love","Golan;Island Chain",2018-05-24,237948,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","2018 Universal Music Romania",0.669,0.433,2,-9.605,0,0.0349,0.697,0.00899,0.11,0.43,116.998,4
spotify:track:4f0ApvYundD6Ey3uYT0yP7,"Noordhoek - Xique Xique Remix","Noordhoek Remixed","Oliver Koletzki;Niko Schwind;Xique-Xique",2018-08-10,415198,11,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"organic house,минимал-техно,даунтемпо,трайбал-хаус,электрокумбия","Stil Vor Talent Records",0.688,0.694,5,-10.719,1,0.0344,0.0103,0.938,0.3,0.14,107.002,4
spotify:track:2jEeJvSfmtrkPvjvDKUAgQ,"Mirow","Mirow","The Bay;Raycito",2018-12-07,365317,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"трайбал-хаус","Springstoff",0.745,0.72,11,-8.941,0,0.0475,0.289,0.767,0.0862,0.299,108.003,4
spotify:track:2cgnCdugP4TEh8GVTrGuJh,"Time (Mix Cut)","Subliminal Sessions 2017 (Mixed by Erick Morillo)","Pachanga Boys",2017-09-29,690266,25,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Subliminal",0.576,0.652,7,-9.835,0,0.0323,0.00564,0.871,0.13,0.0383,125.024,4
spotify:track:3U74o5qCzgUSwKtRkfVuII,"Northern Lights - Antenna Remix","Solar Nights - The Remixes","Satin Jackets;David Harks;Antenna",2019-08-09,339724,23,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"ню-диско","Eskimo Recordings",0.708,0.754,10,-8.397,1,0.0407,0.0023,0.746,0.268,0.634,111.003,4
spotify:track:6TRQYAFz4WSFBBlg9u8KRh,"Ты моё дыхание","Варежка","Варвара Визбор",2016-09-05,238004,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Варвара Визбор",0.692,0.561,5,-8.938,0,0.0522,0.132,0.000431,0.0746,0.298,78.997,4
spotify:track:0PP5FvPTbe9ksjX5HbwQsi,"L-O-V-E - Remastered","Ultra-Lounge: Wild, Cool & Swingin' Volume Five","Nat King Cole",1996-10-15,153733,34,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"рождество,adult standards,вокальный джаз","Capitol Records",0.468,0.138,2,-16.837,1,0.0656,0.34,0,0.0646,0.667,156.735,4
spotify:track:5dGBoLhwkkaF7aN3SDjWXP,"It's Summertime - Lindstrom & Prins Thomas Remix","It's Summertime (Lindstrom & Prins Thomas Remixes)","Morcheeba;Lindstrøm & Prins Thomas;Prins Thomas;Lindstrøm",2018-08-24,480623,6,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"трип-хоп,даунтемпо,ню-диско,спейс-рок,электроника","Fly Agaric Records",0.719,0.743,7,-7.18,1,0.0306,0.00769,0.886,0.091,0.587,117.992,4
spotify:track:2G7Z2Xl2fiutHNBynpmVYs,"I See You","Best of 2018","Jay Aliyev",2019-08-29,230318,19,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"дип-хаус","Baijan Records",0.765,0.629,0,-9.65,0,0.0352,0.509,0.795,0.285,0.372,109.988,4
spotify:track:05yjhlCBHcrnWpmceGfra0,"Venice","Venice","Tobias Bergson",2019-08-30,206259,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Spinnup",0.763,0.635,7,-12.467,0,0.0556,0.0454,0.933,0.109,0.391,128.005,4
spotify:track:5VOiIIBM96sf1vPizL5glg,"Señorita","Señorita","Cupido",2019-08-16,192500,44,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Cupido",0.659,0.524,1,-7.994,1,0.0336,0.199,0,0.12,0.43,117.062,4
spotify:track:3EX4tflSxsjrfIWNJoxskQ,"Morocco Night","Amare","Valeron",2017-02-14,429432,34,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"трайбал-хаус,organic house","Bercana Music",0.648,0.578,9,-7.53,1,0.0273,0.000311,0.723,0.102,0.245,108.998,4
spotify:track:6u2qjvmNujMbbHWkJA7mqs,"Mama - TÂCHES Remix","The River","Hypsidia;Altriparty;TÂCHES",2019-03-08,363025,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"organic house,даунтемпо","GLITTER COWBOY",0.769,0.693,5,-9.545,0,0.0413,0.00359,0.888,0.0774,0.389,118.997,4
spotify:track:2wqR9e7MKzDsEbq5vISqLD,"Sugar - Original Mix","Sugar","Moon Boots",2012-07-23,345238,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"ню-диско","French Express",0.743,0.697,10,-6.162,0,0.0459,0.00285,0.567,0.0715,0.896,112.5,4
spotify:track:7rBaimlLmO32sZGZfBA947,"You Work Hard For Your Enemy - Radio Edit","You Work Hard For Your Enemy","Sandy Rivera;Danii",2016-09-02,223604,43,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"фанки-хаус,трайбал-хаус,чилийский трэп,rap chrétien","Dirty Soul Music",0.83,0.676,1,-5.052,1,0.0643,0.0122,0.584,0.0899,0.721,115.011,4
spotify:track:2EMizhemJup4J967gFHjVl,"60 Seconds - Original Mix","Cavalcade","Audio De Lux",2005-05-02,352520,39,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Playtime",0.747,0.838,2,-16.184,0,0.0923,0.0234,0.844,0.218,0.541,105.395,4
spotify:track:5Fnk2uXVwy9UC6PgLUqSRD,"Lie Alone - 16BL Remix","Lie Alone (16BL Remix)","L. Doblado;16BL",2017-12-15,390768,57,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"дип-хаус,прогрессивный хаус,мелодичный хаус","Anjunadeep",0.792,0.418,9,-10.386,0,0.0811,0.029,0.895,0.0947,0.237,121.997,4
spotify:track:5WXk4G1a5xWnzLpI1tQWxH,"Fall in Love","Fall in Love","Blank & Jones",2019-09-27,183787,10,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"транс,лаундж","Soundcolours",0.626,0.795,5,-6.708,0,0.038,0.0557,0.135,0.121,0.462,127.98,4
spotify:track:6LC4enBqq1ywrDXlr0pnG1,"Pelicanism","Speak Like the Hurricane","Marc Bianco;Folamour",2019-09-13,417391,20,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"джаз-хаус,lo-fi-хаус,диско-хаус,фанки-хаус","Licence Kuroneko/FHUO Records",0.647,0.7,1,-9.311,1,0.0387,0.0324,0.866,0.128,0.103,114.985,4
spotify:track:225nNqw1eYzn4nGeyQlOVv,"Wizard of Love - Original Mix","Wizard of Love / El Sleazo","BLOND:ISH;Shawni",2014-12-02,608287,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"афро-хаус,techengue,латиноамериканский хаус","Rebirth",0.763,0.481,4,-9.483,0,0.0536,0.0183,0.7,0.0797,0.506,120.005,1
spotify:track:4ggul4GMHsCaAeJbARfMdX,"Chillharmonie","Progressive Affair","Fran&co",2019-08-05,305935,3,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"мелодичное техно","Mad Hatter",0.831,0.71,10,-9.943,0,0.0993,0.162,0.882,0.105,0.337,109.993,4
spotify:track:0whVLvwNAqBaR2p1o6KV4I,"Vayu","Fragile","Kora (CA)",2017-01-16,426556,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"organic house,трайбал-хаус,даунтемпо","Earthly Delights",0.918,0.378,2,-10.252,1,0.121,0.0000784,0.805,0.0829,0.24,119.007,4
spotify:track:5JdRqDRyrHyLB5DwoPv3iI,"Guava - Extended Mix","Midnight Voyage (Remixed)","Tunnelvisions",2018-02-16,268895,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"organic house,инди-дэнс","Atomnation",0.696,0.534,0,-10.583,1,0.0424,0.000369,0.464,0.0799,0.678,114.993,4
spotify:track:77HvAsIeKQijwDwbH6ClnL,"Under My Sensi","Satta","Boozoo Bajou",2001,361440,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"даунтемпо,ню-джаз,трип-хоп,эйсид-джаз,лаундж","Modernsoul",0.765,0.589,2,-10.191,1,0.0406,0.0273,0.601,0.103,0.244,102.998,4
spotify:track:5X1I2yULgz4BmMRZnpZ4uS,"My Disco Peep's","Thug Life EP","Discotron",2018-01-29,408000,39,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"ню-диско,диско-хаус,фанки-хаус","Tasty Recordings",0.787,0.534,0,-7.187,0,0.111,0.0144,0.814,0.0805,0.536,105.005,4
spotify:track:1tCnHtc2s0TRSqjvFlvQbx,"Dali - Original Mix","Dali","Jetlag",2014-01-06,452935,33,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Atmosphere Records",0.768,0.744,9,-9.593,0,0.0473,0.34,0.588,0.115,0.0922,119.986,4
spotify:track:1YJkEWW96uWVf7GmQ4d0eX,"It's Only Music, Baby","Play Me Again","Kid Francescoli",2017-03-03,208181,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"французский инди-поп","Yotanka Records",0.666,0.797,0,-9.111,1,0.0522,0.206,0.449,0.338,0.385,97.996,4
spotify:track:1B2qAL3wt68xgEgktu1Fwg,"What Is Love","What Is Love","Almeeva",2017-04-16,241061,25,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","InFiné",0.636,0.753,6,-5.164,0,0.0489,0.0116,0.0142,0.122,0.529,109.94,4
spotify:track:2IxdCZxsXVbwk0BIalrbNF,"Heaven","Standing On Top Of Utopia","Kasper Bjørke",2010-02-12,287173,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","hfn music",0.815,0.625,1,-9.658,0,0.0424,0.00169,0.401,0.0691,0.821,114.003,4
spotify:track:6FWGhHY9qS0lU7N5gVN1CG,"Storm","Pockets of Silence","Papercut (GR);Maiken Sundby",2015-11-06,293783,32,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"энтехно","The Sound Of Everything",0.765,0.71,11,-10.15,0,0.0376,0.191,0.792,0.107,0.232,115.008,4
spotify:track:0zXXWYF5gEzP42N6XEyset,"The Flame - Original Mix","Meanwhile","Deep Dive Corp.",2015-02-16,418972,26,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Scuba Music",0.805,0.477,8,-11.309,1,0.0515,0.00495,0.56,0.0722,0.118,113.951,4
spotify:track:3piKYeHt12HdrZkuHYFiCm,"Zamin","Buddha-Bar XX","Rasi Z",2018-06-01,292875,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"organic house,трайбал-хаус","George V Records",0.668,0.638,7,-11.071,1,0.0319,0.00486,0.778,0.136,0.0668,118.022,4
spotify:track:3OLqFiQVo2qkpb0nRT2VS7,"Factor 30","Papillon","Bjarno",2016-02-26,581807,37,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"даунтемпо,трайбал-хаус","Music For Dreams",0.83,0.309,7,-14.558,1,0.0686,0.178,0.918,0.365,0.263,99.005,4
spotify:track:7gW9GFWCybOxNO3mBYnrll,"L'amour à plusieurs","L'amour à plusieurs","Schérazade",2015-12-04,222918,13,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Licence Kuroneko/VXN Rec",0.833,0.658,11,-5.504,0,0.043,0.222,0,0.13,0.709,111.96,4
spotify:track:2z4epffvWpEsAQvaCnkKBa,"Zindagi Meri Dance Dance","Daddy","Alisha Chinai;Vijay Benedict",2017-08-21,384672,44,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"болливуд,деси,поп-музыка на хинди,desi pop","T-Series",0.905,0.608,0,-9.593,0,0.0795,0.136,0.0784,0.0947,0.782,106.015,4
spotify:track:6r2FvkRaK9wl5HwASfZGIp,"Midnight at the Grove","Mood Mode 2","Monte La Rue",2019-10-01,318504,10,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"лаундж","La Maison La Rue",0.573,0.587,10,-11.719,1,0.0314,0.409,0.908,0.258,0.497,160.024,4
spotify:track:1FXlhqcYaiw6KuUYtXdtAi,"Crash","Crash","Chris Malinchak",2018-03-07,232981,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"ню-диско","2 Crows Records",0.689,0.456,2,-12.307,1,0.0339,0.000455,0.882,0.07,0.238,126,4
spotify:track:2yQv4HiR5hsBkYPWxNg6fw,"Tell Me (feat. Damon Scott) - Secrets Mix","Tell Me (feat. Damon Scott) [Secrets Mix]","Chris Malinchak;Damon Scott",2017-06-09,281690,41,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"ню-диско","Relentless Records",0.748,0.441,11,-10.325,0,0.0311,0.000292,0.113,0.397,0.553,106.515,4
spotify:track:2c4POsMK3lOiTC2RLPXtsP,"Wonderful","Wonderful","Chris Malinchak",2016-10-28,209250,44,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"ню-диско","Relentless Records",0.712,0.402,0,-12.649,1,0.0392,0.00172,0.00272,0.122,0.205,120,4
spotify:track:3UyWkLdiamzEBeGLvHuM6v,"Might Be on Fire","Might Be on Fire","Pat Lok;Sam Fischer",2018-02-02,187758,0,true,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"ню-диско","Kitsuné Musique",0.776,0.537,6,-10.769,0,0.0982,0.00582,0.00152,0.102,0.332,116.042,4
spotify:track:4FKuIlfFCIcvpg7M2HJhwx,"You & I","Intimate Fonk","Dabeull;HolyBrune",2019-06-18,208898,67,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"фанк,ню-диско","Dabeull Records",0.806,0.662,11,-6.265,0,0.0806,0.0322,0.0532,0.119,0.662,115.184,4
spotify:track:7MHslXmRT1Mg3cvVTNxw9l,"Voyage","Voyage","Ash",2019-10-11,329769,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Ash",0.705,0.624,2,-6.034,0,0.0338,0.206,0.835,0.116,0.0893,100.999,4
spotify:track:1NNYIYUdced7d0RE7nTbet,"Take It From Me","Take It From Me","Satin Jackets;Emma Brammer",2018,235402,37,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"ню-диско,лаундж","Eskimo Recordings",0.757,0.682,11,-7.911,0,0.051,0.105,0.00203,0.0714,0.697,111.997,4
spotify:track:2h1BeWfyTHWwD60d3hz2PM,"Dreamer - Sax Version","Dreamer","Sako Isoyan;Irina Makosh",2019-10-01,362000,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"дип-хаус,хаус","ISOFORMANCE",0.731,0.537,8,-11.033,1,0.0535,0.161,0.164,0.0955,0.166,120.004,4
spotify:track:3dBGIwe4CaLrGenNvr6RHE,"Sun Goes Down","Soul Level","Monodeluxe",2019-09-30,348837,2,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"лаундж,джаз-хаус,ню-джаз,эйсид-джаз","Desu Records",0.75,0.532,9,-12.617,0,0.0691,0.0108,0.926,0.0792,0.653,172.034,4
spotify:track:6PWUhJigzVjvOwwrRaK80a,"Dolce Vita","Dolce Vita","Rino(IO)DJ;Louie Austen",2019-10-04,136526,13,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"тропикал-хаус,ню-джаз","One Seven",0.839,0.736,10,-4.249,1,0.0434,0.00183,0.00232,0.0749,0.96,122.006,4
spotify:track:3wUHfX5JyU1ipP9BOXBLB5,"Breezin","Breezin","Triple Bulletin",2019-09-25,188048,32,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"лаундж","Triple Bulletin",0.843,0.352,2,-10.888,1,0.0484,0.491,0.904,0.104,0.456,115,4
spotify:track:6ASnv7SKORRGRBDjKqnmxZ,"Hypnotise Me","Hypnotise Me","Groovecatcher;Madison Park",2019-09-20,233875,1,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"лаундж","BasicLux Records",0.425,0.805,4,-4.313,0,0.0753,0.0552,0.00167,0.385,0.494,120.171,4
spotify:track:6p2lLyQDhcqRXw95QxQpb1,"Can't You Stay","Sunbathing","Dye O",2019-09-20,259544,35,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"лаундж","Epidemic Sound",0.652,0.536,10,-11.078,1,0.0461,0.466,0.893,0.131,0.312,120.033,4
spotify:track:4iPnYE8tyKNSDjaNnXRoMv,"Blossom","Inner Space","Gadi Mitrani",2019-09-20,535218,2,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"organic house,прогрессивный хаус","Seven Villas",0.766,0.639,9,-9.214,0,0.0597,0.0305,0.88,0.0511,0.258,121.005,4
spotify:track:2aptkMenBc4SkIS6vcIOID,"You'll be Mine","You'll Be Mine","DJ ZeeZee",2019-01-16,229864,18,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"тропикал-хаус,лаундж","DJ ZeeZee",0.677,0.663,7,-7.302,0,0.0343,0.0911,0.794,0.106,0.425,97.014,4
spotify:track:6zPzoxkrwdXxEEN9CDDQwA,"True Bliss - Mix for Lovers","True Bliss (Mix for Lovers)","Fancy Feelings;Ria",2019-10-25,278437,4,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"ню-диско,бхангра","BonFire Records",0.701,0.62,1,-7.645,1,0.0288,0.225,0.0000146,0.0943,0.672,112.029,4
spotify:track:2hNrwWTvqLsvcOkPmoJHxa,"Okapi","Okapi","Lemongrass",2019-10-11,244593,7,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"даунтемпо,лаундж,ню-джаз,трип-хоп","Lemongrassmusic",0.781,0.399,10,-12.208,1,0.0496,0.188,0.855,0.0957,0.479,109.952,4
spotify:track:3XjalWumiRpwYLGevf9jhH,"No One Else","No One Else","Medsound",2019-09-30,346000,1,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"ню-диско,синт-вейв","Beach Lounge Records",0.793,0.542,4,-7.926,0,0.107,0.0729,0.807,0.0564,0.565,120.014,4
spotify:track:30zpvn9S67r1aSVXqpmHTU,"Through The Night","Through The Night","Satin Jackets;David Harks",2018,257863,21,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"ню-диско","Eskimo Recordings",0.703,0.629,0,-9.66,0,0.0353,0.0553,0.318,0.113,0.283,105.016,4
spotify:track:5mV7HHYf0uYQTbk1HWDoCW,"Mirage","Mirage","Satin Jackets",2017,193915,36,true,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"ню-диско","Eskimo Recordings",0.68,0.639,7,-6.15,0,0.0329,0.0585,0.00967,0.0809,0.625,106.008,4
spotify:track:7dniaxEQYgYPxKJev5Whlg,"Lovelee Dae - Cassara Remix","Lovelee Dae (Cassara Mixes)","Blank & Jones;Cassara",2016-02-26,410986,24,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"транс,лаундж,ню-диско,французский хаус,инди-дэнс","Soundcolours",0.77,0.586,8,-9.078,1,0.0426,0.0326,0.313,0.0521,0.372,118.014,4
spotify:track:3H1mfOW3EtKZk7lIcziARP,"Come With Me - Satin Jackets Remix","Come With Me (The Remixes)","Nora En Pure",2013-09-30,349971,29,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"дип-хаус,мелодичный хаус,прогрессивный хаус,хаус","Enormous Tunes",0.739,0.741,6,-5.46,0,0.0366,0.0285,0.889,0.0791,0.445,113.993,4
spotify:track:6CstyHLkVTwpaDh90WaQKC,"Give You Up","Give You Up (with Emma Brammer) - Single","RunSQ;Emma Brammer",2017-06-09,232415,43,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"ню-диско,лаундж","Soundcolours",0.727,0.609,4,-10.565,0,0.0437,0.0101,0.248,0.0751,0.325,113.021,4
spotify:track:524essNsQRJFG9qO5svQxm,"Best Part of Us","Best Part of Us","AmPm;Michael Kaneko",2017-05-24,241040,0,true,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"аниме,j-r&b","Kontor Records",0.76,0.679,10,-7.966,0,0.0354,0.142,0.0814,0.101,0.598,113.989,4
spotify:track:1Lpm0XTjdX9OGVHf0dY5BO,"Feel Good","Panorama Pacifico","Satin Jackets;Scavenger Hunt",2016,166333,45,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"ню-диско","Eskimo Recordings",0.806,0.603,2,-6.841,1,0.0971,0.398,0.0000817,0.145,0.832,113.996,4
spotify:track:1WAqMOJGHIbXNvB54TwPlS,"Secret Sorrows","Lovers in Paris","Jacob Gurevitsch",2015-05-26,203143,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Music For Dreams",0.597,0.328,9,-13.194,0,0.0309,0.907,0.904,0.11,0.0542,106.956,4
spotify:track:0T9wklPBDFzdKbL2jcws3H,"From a Distance","From a Distance","Zoo Brazil;Wolf & Moon",2017-10-13,203221,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Magik Muzik",0.847,0.644,3,-7.106,0,0.0403,0.059,0.46,0.103,0.63,119.998,4
spotify:track:0g49ATUHh1IJtrXW77VysX,"Mariposa","Mariposa","CANU;Nu;Alejandro Castelli",2018-08-03,477049,31,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"трайбал-хаус,organic house","Bar 25 Music",0.92,0.546,9,-9.561,0,0.225,0.257,0.886,0.248,0.606,111.006,4
